"","ID","GENDER_CODE","CITY","STATE_CODE","ZIPCODE","HAVE_PHONE","EMAIL_ADDRESS","DEGREE1_GRAD_DATE","DEGREE1_CAMPUS","DEGREE1_DEGREE","DEGREE1_SCHOOL","DEGREE1_MAJOR","DEGREE2_GRAD_DATE","DEGREE2_CAMPUS","DEGREE2_DEGREE","DEGREE2_SCHOOL","DEGREE2_MAJOR","NON.UT_DEGREES","SpouseGradUT","SPOUSE_NON_UT_DEGREES","RELATIONS_UT","FRATERNITY.SORORITY","STUDENT.LIFE","X1ST_GIFT_UT","WE","LOGAMOUNT"
"37244",12817,"M","Covington","TN","38019","Yes","Missing",1994,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Present","UTK - Sigma Alpha Epsilon","Y",1996,"WE4 - $250,000 < $500,000",3.60314437262018
"8319",12818,"M","Mableton","GA","30126","Yes","Present",1984,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",2000,"WE7 - $25,000 < $50,000",1.30102999566398
"21657",12819,"F","Mandeville","LA","70471","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","N",1999,"WEA - $5,000 < $10,000",1.69897000433602
"6510",12820,"F","Tampa","FL","33618","Yes","Present",1994,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","Y",1996,"WE5 - $100,000 < $250,000",2.20411998265592
"40933",12822,"M","Portland","TN","37148","Yes","Present",1974,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Present","","N",1978,"WE5 - $100,000 < $250,000",4.50095649900035
"36271",12823,"M","Knoxville","TN","37919","Yes","Missing",1983,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Present","UTK - Sigma Chi","Y",1984,"WE5 - $100,000 < $250,000",3.33081946649584
"14618",12824,"M","Knoxville","TN","37919","Yes","Present",2015,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2015,"WEZ - Unable to Rate",1.30427505047713
"43367",12825,"M","Germantown","TN","38138","Yes","Present",1973,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Present","","N",1988,"WE5 - $100,000 < $250,000",2.70329137811866
"5593",12826,"F","Knoxville","TN","37934","No","Present",1991,"UTK","Bachelor of Science","Engr - UTK","Industrial Engineering",2005,"UTK","Master of Science","Bus Adm - UTK","Management Science","No","","No","Missing","","N",2005,"WE5 - $100,000 < $250,000",1.38021124171161
"9462",12827,"M","Maryville","TN","37804","Yes","Present",1993,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2004,"WE8 - $15,000 < $25,000",2.38021124171161
"3481",12828,"F","Atlanta","GA","30331","Yes","Present",2004,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","Yes","No","Missing","","N",2003,"WE4 - $250,000 < $500,000",4.15381486434453
"6065",12829,"M","Knoxville","TN","37922","Yes","Present",1979,"UTK","Bachelor of Science","Bus Adm - UTK","Real Estate & Urban Development",NA," "," "," "," ","No","","No","Missing","","N",1990,"WE7 - $25,000 < $50,000",1.54406804435028
"975",12830,"F","Atlanta","GA","30319","Yes","Missing",1985,"UTK","Master of Business Administration","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","Y",1993,"WE5 - $100,000 < $250,000",1.39794000867204
"41497",12831,"M","Thompsons Station","TN","37179","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Present","","N",1996,"WE6 - $50,000 < $100,000",2.23044892137827
"36968",12832,"M","Atlanta","GA","30339","Yes","Present",1971,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","UTK - Sigma Chi","Y",1978,"WE2 - $1 million < $5 million",4.22724378150306
"31415",12833,"M","Knoxville","TN","37922","Yes","Missing",1978,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","Y",1990,"WE4 - $250,000 < $500,000",3.04139268515822
"1034",12834,"M","Knoxville","TN","37922","Yes","Present",1980,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Missing","","N",1987,"WE5 - $100,000 < $250,000",3.91381385238372
"36403",12836,"M","Kingsport","TN","37660","Yes","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Present","","N",1988,"WEA - $5,000 < $10,000",2
"22501",12837,"F","Chattanooga","TN","37421","Yes","Present",2003,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",2004,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting","No","","No","Missing","","N",2007,"WE7 - $25,000 < $50,000",1.69897000433602
"10255",12838,"M","Little Rock","AR","72207","Yes","Present",1994,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","Y",1993,"WE5 - $100,000 < $250,000",2.86033800657099
"39902",12839,"F","Austin","TX","78729","Yes","Missing",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","Yes","Yes","No","Present","UTK - Alpha Kappa Alpha","Y",1987,"WE5 - $100,000 < $250,000",4.356503891894
"35742",12840,"M","Knoxville","TN","37996","Yes","Present",1999,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",2003,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","Yes","No","Present","","Y",2006,"WEZ - Unable to Rate",3.33243845991561
"3734",12841,"M","Inman","SC","29349","No","Present",1995,"UTK","Bachelor of Science","Bus Adm - UTK","Logistics & Transportation",NA," "," "," "," ","No","Yes","No","Missing","","N",1998,"WE7 - $25,000 < $50,000",4.02938377768521
"26260",12843,"M","Pasadena","TX","77505","Yes","Missing",1957,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Missing","","N",1978,"WEZ - Unable to Rate",1.88930170250631
"8641",12845,"M","Sterling","VA","20165","Yes","Present",1975,"UTK","Bachelor of Science","Bus Adm - UTK","Personnel Management",NA," "," "," "," ","No","","No","Missing","","N",1978,"WE5 - $100,000 < $250,000",1.17609125905568
"36827",12847,"M","Wilmette","IL","60091","Yes","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Present","UTK -  Alpha Tau Omega","Y",1990,"WE4 - $250,000 < $500,000",4.24464815412804
"34974",12850,"M","Knoxville","TN","37919","No","Missing",1970,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Present","UTK - Phi Gamma Delta","Y",1980,"WE6 - $50,000 < $100,000",3.8555191556678
"40167",12851,"M","Birmingham","AL","35213","Yes","Present",1982,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","N",1997,"WE4 - $250,000 < $500,000",3.41077723337721
"257",12853,"M","Fort Myers","FL","33908","Yes","Present",1957,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","Yes","No","Missing","","N",1988,"WE4 - $250,000 < $500,000",3.16286299332193
"15302",12854,"M","Norcross","GA","30092","Yes","Present",1981,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","Y",2011,"WE6 - $50,000 < $100,000",2
"38260",12855,"F","Erwin","TN","37650","Yes","Present",1992,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",2008,"WE6 - $50,000 < $100,000",1.30102999566398
"21015",12856,"M","Loudon","TN","37774","Yes","Present",2010,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",2008,"WE7 - $25,000 < $50,000",1.8750612633917
"7733",12858,"F","Loudon","TN","37774","Yes","Present",1991,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2000,"UTM","Master of Business Administration","Bus & Pub Aff - Martin","Business Administration","No","","No","Missing","","Y",1991,"WE6 - $50,000 < $100,000",0.698970004336019
"10003",12859,"M","Nashville","TN","37027","Yes","Present",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",1991,"UTK","Bachelor of Science","Engr - UTK","Mechanical Engineering","No","","No","Missing","","Y",1984,"WE5 - $100,000 < $250,000",2.37106786227174
"42277",12860,"F","Franklin","TN","37064","Yes","Present",1989,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","","N",1985,"WE6 - $50,000 < $100,000",4.16226561429802
"38095",12861,"M","Knoxville","TN","37919","Yes","Present",1968,"UTK","Bachelor of Science","Bus Adm - UTK","Economics",1971,"UTK","Master of Business Administration","Bus Adm - UTK","Marketing","No","Yes","No","Present","UTK - Phi Sigma Kappa","Y",1986,"WE3 - $500,000 < $1 million",5.72042373717768
"38921",12862,"M","Jonesboro","AR","72404","Yes","Present",1978,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Present","","Y",1991,"WE4 - $250,000 < $500,000",2.60205999132796
"8410",12863,"M","Stockbridge","GA","30281","Yes","Present",1972,"UTK","Bachelor of Science","Engr - UTK","Industrial Engineering",1977,"UTK","Master of Business Administration","Bus Adm - UTK","Unknown","No","","No","Missing","UTK - Sigma Nu","Y",1981,"WE7 - $25,000 < $50,000",2.91115760873998
"39730",12864,"M","Atlanta","GA","30319","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","UTK - Phi Delta Theta","Y",1982,"WE3 - $500,000 < $1 million",4.36030934434206
"26967",12865,"F","Knoxville","TN","37927","Yes","Missing",1990,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","UTK - Alpha Chi Omega","Y",1992,"WEZ - Unable to Rate",1
"26502",12866,"F","Nashville","TN","37221","Yes","Missing",2004,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Missing","","Y",2004,"WEZ - Unable to Rate",1.5056925074122
"38328",12867,"F","Madisonville","TN","37354","Yes","Present",2001,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","Yes","No","Present","","Y",2001,"WE6 - $50,000 < $100,000",1.92941892571429
"38768",12868,"F","Knoxville","TN","37914","Yes","Present",1978,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","Yes","No","Present","","Y",1990,"WE4 - $250,000 < $500,000",2.99563519459755
"35458",12872,"M","Powell","TN","37849","Yes","Missing",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Transportation/Logistics",NA," "," "," "," ","No","","No","Present","UTK - Pi Kappa Phi","Y",1993,"WE7 - $25,000 < $50,000",3.00043407747932
"23700",12874,"M","Fairfax","VA","22033","Yes","Present",1999,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",2003,"WEZ - Unable to Rate",2.69897000433602
"2489",12875,"M","Paris","TN","38242","Yes","Present",1976,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","Yes","No","Missing","","N",1986,"WE6 - $50,000 < $100,000",2.23044892137827
"37067",12876,"M","Knoxville","TN","37938","Yes","Present",1964,"UTK","Bachelor of Science","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","Yes","No","Present","","N",1978,"WE4 - $250,000 < $500,000",3.87757174323482
"43820",12877,"F","Tullahoma","TN","37388","Yes","Missing",1972,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","","No","Present","UTK - Sigma Kappa","Y",1977,"WE5 - $100,000 < $250,000",2.90308998699194
"35105",12878,"F","Johnson City","TN","37601","Yes","Present",1987,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","","No","Present","","N",1987,"WEA - $5,000 < $10,000",2
"9066",12879,"M","Saint Johns","FL","32259","No","Present",2008,"UTK","Bachelor of Science","Bus Adm - UTK","Public Administration",NA," "," "," "," ","No","","No","Missing","","Y",2008,"WE9 - $10,000 < $15,000",1.69897000433602
"43334",12883,"F","Vonore","TN","37885","Yes","Present",1988,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Present","","N",1989,"WEZ - Unable to Rate",2.04139268515822
"29257",12884,"M","Memphis","TN","38112","Yes","Missing",1996,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",1998,"WE6 - $50,000 < $100,000",1.30102999566398
"1080",12885,"M","Franklin","TN","37067","No","Missing",1979,"UTK","Master of Science","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","Yes","No","Missing","","N",1990,"WE4 - $250,000 < $500,000",3.07918124604762
"17674",12888,"M","Franklin","TN","37069","No","Present",2015,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Missing","","N",2015,"WEZ - Unable to Rate",1.30427505047713
"1158",12889,"M","Strawberry Plains","TN","37871","Yes","Present",1977,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","N",1996,"WE5 - $100,000 < $250,000",4.5854607295085
"11417",12890,"M","Chattanooga","TN","37419","Yes","Present",1986,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Missing","","N",1978,"WE4 - $250,000 < $500,000",2.17609125905568
"43706",12893,"M","Birmingham","AL","35243","Yes","Present",1963,"UTK","Bachelor of Science","Bus Adm - UTK","Political Science",NA," "," "," "," ","No","Yes","No","Present","","N",1991,"WE4 - $250,000 < $500,000",4.33344727449675
"42083",12895,"F","Enid","OK","73703","Yes","Present",1972,"UTK","Bachelor of Science","Bus Adm - UTK","Business Education",NA," "," "," "," ","No","Yes","No","Present","UTK - Alpha Xi Delta","Y",1992,"WE7 - $25,000 < $50,000",4.35698140099313
"3597",12897,"M","Knoxville","TN","37923","Yes","Present",1994,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",1997,"UTK","Doctor of Jurisprudence","Law - UTK","Law","No","Yes","No","Missing","","Y",1994,"WE6 - $50,000 < $100,000",1.30102999566398
"2001",12899,"M","Knoxville","TN","37922","No","Missing",1983,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","Yes","No","Missing","","Y",1986,"WE4 - $250,000 < $500,000",2.72015930340596
"693",12901,"M","Strawberry Plains","TN","37871","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","General Business",NA," "," "," "," ","No","Yes","No","Missing","","N",1978,"WE8 - $15,000 < $25,000",2.53781909507327
"41946",12902,"F","Charlotte","NC","28205","Yes","Present",1980,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",1981,"WE6 - $50,000 < $100,000",2.55630250076729
"36864",12903,"M","Knoxville","TN","37922","Yes","Present",2002,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","Yes","No","Present","","N",2004,"WE6 - $50,000 < $100,000",4.30102999566398
"11001",12905,"M","Raleigh","NC","27614","Yes","Present",1968,"UTK","Bachelor of Science","Bus Adm - UTK","Personnel Management",NA," "," "," "," ","No","","No","Missing","","N",1993,"WEZ - Unable to Rate",2.65321251377534
"10811",12907,"F","Knoxville","TN","37921","Yes","Present",2014,"UTK","Master of Science","Bus Adm - UTK","Human Resource Management",NA," "," "," "," ","No","","No","Missing","","N",2015,"WE7 - $25,000 < $50,000",1
"5607",12908,"M","San Antonio","TX","78254","Yes","Present",2009,"UTK","Bachelor of Science","Bus Adm - UTK","Finance",NA," "," "," "," ","No","","No","Missing","","N",2013,"WE4 - $250,000 < $500,000",2.54406804435028
"37810",12910,"M","Knoxville","TN","37938","Yes","Present",2005,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","Yes","No","Present","","N",2002,"WE6 - $50,000 < $100,000",2.60959440922522
"28416",12911,"M","Houston","TX","77005","Yes","Missing",1979,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration",NA," "," "," "," ","No","","No","Missing","","N",1999,"WE4 - $250,000 < $500,000",1.39794000867204
"35462",12913,"F","Brentwood","TN","37027","Yes","Present",1997,"UTK","Bachelor of Science","Bus Adm - UTK","Management",NA," "," "," "," ","No","","No","Present","UTK - Phi Mu","Y",2002,"WE9 - $10,000 < $15,000",3.36172783601759
"38517",12916,"F","Knoxville","TN","37924","Yes","Present",1982,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",1987,"UTK","Master of Business Administration","Bus Adm - UTK","Business Administration","No","Yes","No","Present","","Y",1990,"WE7 - $25,000 < $50,000",1
"640",12918,"M","Chicago","IL","60615","Yes","Present",1969,"UTK","Bachelor of Science","Bus Adm - UTK","Economics",1971,"UTK","Master of Science","Grad Sch of Planning - UTK","Planning","No","Yes","No","Missing","UTK - Sigma Alpha Epsilon","Y",1990,"WE6 - $50,000 < $100,000",1.69897000433602
"7350",12920,"F","Tampa","FL","33611","Yes","Present",1997,"UTK","Master of Accountancy","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Missing","","N",1999,"WEA - $5,000 < $10,000",1.8750612633917
"42677",12922,"M","Bar Harbor","ME","04609","Yes","Present",1980,"UTK","Master of Business Administration","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",1984,"WEA - $5,000 < $10,000",3.03542973818455
"11907",12923,"F","Nashville","TN","37221","Yes","Present",1955,"UTK"," ","Bus Adm - UTK","Unknown",NA," "," "," "," ","No","","No","Missing","","N",1978,"WE6 - $50,000 < $100,000",0
"39379",12924,"F","Brentwood","TN","37027","Yes","Present",1993,"UTK","Bachelor of Science","Bus Adm - UTK","Marketing",NA," "," "," "," ","No","Yes","No","Present","","N",2000,"WE6 - $50,000 < $100,000",3.88930170250631
"40926",12925,"F","Ooltewah","TN","37363","Yes","Present",1998,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",2004,"UTC","Master of Business Administration","Business - UTC","Business Administration","No","Yes","No","Present","","N",2005,"WE7 - $25,000 < $50,000",2.02118929906994
"40801",12926,"M","Pisgah Forest","NC","28768","Yes","Missing",1973,"UTK","Bachelor of Science","Bus Adm - UTK","Accounting",NA," "," "," "," ","No","","No","Present","","Y",1977,"WE8 - $15,000 < $25,000",3.61384182187607
"41659",12927,"M","Chattanooga","TN","37421","Yes","Present",1969,"UTK","Master of Science","Bus Adm - UTK","Industrial Management",NA," "," "," "," ","No","","No","Present","","N",1978,"WE6 - $50,000 < $100,000",3.98855895687862
